"InstallKey","ComponentSerial","ComponentCode","ComponentName","Criticality","LeadTimeFlightHours","TailNumber","ModelCode","BaseCode","BaseName","PositionNo","InstalledDate","RemovedDate","RemovalReason","DaysFitted","Sorties","Landings","FlightHours","StressHours","StressRatio","IntervalFlightHours","IntervalStressHours","WeibullShape","PctOfHourInterval","PctOfStressInterval","IsFailure","IsCensored","EventType","DowntimeHours"
"1058","ROTOR-ASSY-00379","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-021","MRD-8X","ACADEMY","Training Academy","2","5/31/2025 12:00:00 AM","4/27/2026 12:00:00 AM","Failure","331","128","1067","127.2330","242.1669","1.9033","150.0","150.0","2.60","84.82","161.44","1","0","Unscheduled","19.5"
"1060","ROTOR-ASSY-00381","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-021","MRD-8X","ACADEMY","Training Academy","3","1/8/2024 12:00:00 AM","1/17/2025 12:00:00 AM","Failure","375","142","1170","139.7833","266.4261","1.9060","150.0","150.0","2.60","93.19","177.62","1","0","Unscheduled","15.6"
"1061","ROTOR-ASSY-00382","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-021","MRD-8X","ACADEMY","Training Academy","3","1/17/2025 12:00:00 AM","2/10/2026 12:00:00 AM","Scheduled","389","151","1213","151.5330","281.5059","1.8577","150.0","150.0","2.60","101.02","187.67","0","1","Scheduled","8.0"
"1063","ROTOR-ASSY-00384","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-021","MRD-8X","ACADEMY","Training Academy","4","1/8/2024 12:00:00 AM","2/27/2025 12:00:00 AM","Scheduled","416","154","1263","151.2666","287.6368","1.9015","150.0","150.0","2.60","100.84","191.76","0","1","Scheduled","5.3"
"1064","ROTOR-ASSY-00385","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-021","MRD-8X","ACADEMY","Training Academy","4","2/27/2025 12:00:00 AM","3/11/2026 12:00:00 AM","Scheduled","377","149","1207","150.2495","279.8219","1.8624","150.0","150.0","2.60","100.17","186.55","0","1","Scheduled","3.8"
"1096","ROTOR-ASSY-00387","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","1","3/10/2024 12:00:00 AM","11/13/2024 12:00:00 AM","Scheduled","248","94","186","151.6001","174.1465","1.1487","150.0","150.0","2.60","101.07","116.10","0","1","Scheduled","7.6"
"1097","ROTOR-ASSY-00388","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","1","11/13/2024 12:00:00 AM","5/31/2025 12:00:00 AM","Failure","199","96","215","142.5000","171.3043","1.2021","150.0","150.0","2.60","95.00","114.20","1","0","Unscheduled","18.1"
"1098","ROTOR-ASSY-00389","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","1","5/31/2025 12:00:00 AM","1/27/2026 12:00:00 AM","Scheduled","241","94","213","150.0164","179.7549","1.1982","150.0","150.0","2.60","100.01","119.84","0","1","Scheduled","2.8"
"1100","ROTOR-ASSY-00391","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","2","3/10/2024 12:00:00 AM","11/13/2024 12:00:00 AM","Scheduled","248","94","186","151.6001","174.1465","1.1487","150.0","150.0","2.60","101.07","116.10","0","1","Scheduled","8.1"
"1101","ROTOR-ASSY-00392","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","2","11/13/2024 12:00:00 AM","6/14/2025 12:00:00 AM","Scheduled","213","102","230","151.0167","184.1506","1.2194","150.0","150.0","2.60","100.68","122.77","0","1","Scheduled","7.5"
"1102","ROTOR-ASSY-00393","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","2","6/14/2025 12:00:00 AM","2/10/2026 12:00:00 AM","Scheduled","241","95","210","151.1497","176.7986","1.1697","150.0","150.0","2.60","100.77","117.87","0","1","Scheduled","7.0"
"1104","ROTOR-ASSY-00395","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","3","3/10/2024 12:00:00 AM","11/13/2024 12:00:00 AM","Scheduled","248","94","186","151.6001","174.1465","1.1487","150.0","150.0","2.60","101.07","116.10","0","1","Scheduled","4.4"
"1105","ROTOR-ASSY-00396","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","3","11/13/2024 12:00:00 AM","6/14/2025 12:00:00 AM","Scheduled","213","102","230","151.0167","184.1506","1.2194","150.0","150.0","2.60","100.68","122.77","0","1","Scheduled","7.7"
"1106","ROTOR-ASSY-00397","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","3","6/14/2025 12:00:00 AM","2/10/2026 12:00:00 AM","Scheduled","241","95","210","151.1497","176.7986","1.1697","150.0","150.0","2.60","100.77","117.87","0","1","Scheduled","6.4"
"1108","ROTOR-ASSY-00399","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","4","3/10/2024 12:00:00 AM","10/28/2024 12:00:00 AM","Failure","232","88","170","142.9502","164.6457","1.1518","150.0","150.0","2.60","95.30","109.76","1","0","Unscheduled","10.8"
"1109","ROTOR-ASSY-00400","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","4","10/28/2024 12:00:00 AM","5/31/2025 12:00:00 AM","Scheduled","215","102","231","151.1499","180.8051","1.1962","150.0","150.0","2.60","100.77","120.54","0","1","Scheduled","6.3"
"1110","ROTOR-ASSY-00401","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","4","5/31/2025 12:00:00 AM","12/6/2025 12:00:00 AM","Failure","189","66","128","109.5664","129.6596","1.1834","150.0","150.0","2.60","73.04","86.44","1","0","Unscheduled","19.6"
"1111","ROTOR-ASSY-00402","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","4","12/6/2025 12:00:00 AM","8/10/2026 12:00:00 AM","Scheduled","247","102","245","150.6335","185.5511","1.2318","150.0","150.0","2.60","100.42","123.70","0","1","Scheduled","8.1"
"1145","ROTOR-ASSY-00404","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","1/4/2024 12:00:00 AM","9/3/2024 12:00:00 AM","Scheduled","243","97","184","151.0334","186.6767","1.2360","150.0","150.0","2.60","100.69","124.45","0","1","Scheduled","5.2"
"1146","ROTOR-ASSY-00405","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","9/3/2024 12:00:00 AM","5/8/2025 12:00:00 AM","Scheduled","247","97","204","150.0334","184.3834","1.2289","150.0","150.0","2.60","100.02","122.92","0","1","Scheduled","8.2"
"1147","ROTOR-ASSY-00406","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","5/8/2025 12:00:00 AM","1/30/2026 12:00:00 AM","Scheduled","267","102","257","151.1004","189.3525","1.2532","150.0","150.0","2.60","100.73","126.24","0","1","Scheduled","5.1"
"1149","ROTOR-ASSY-00408","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","1/4/2024 12:00:00 AM","9/3/2024 12:00:00 AM","Scheduled","243","97","184","151.0334","186.6767","1.2360","150.0","150.0","2.60","100.69","124.45","0","1","Scheduled","7.0"
"1150","ROTOR-ASSY-00409","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","9/3/2024 12:00:00 AM","5/8/2025 12:00:00 AM","Scheduled","247","97","204","150.0334","184.3834","1.2289","150.0","150.0","2.60","100.02","122.92","0","1","Scheduled","8.3"
"1151","ROTOR-ASSY-00410","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","5/8/2025 12:00:00 AM","1/30/2026 12:00:00 AM","Scheduled","267","102","257","151.1004","189.3525","1.2532","150.0","150.0","2.60","100.73","126.24","0","1","Scheduled","6.8"
"1152","ROTOR-ASSY-00411","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","1/30/2026 12:00:00 AM","8/26/2026 12:00:00 AM","Failure","208","85","179","122.5334","146.7200","1.1974","150.0","150.0","2.60","81.69","97.81","1","0","Unscheduled","16.8"
"1154","ROTOR-ASSY-00413","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","3","1/4/2024 12:00:00 AM","9/3/2024 12:00:00 AM","Scheduled","243","97","184","151.0334","186.6767","1.2360","150.0","150.0","2.60","100.69","124.45","0","1","Scheduled","6.8"
"1155","ROTOR-ASSY-00414","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","3","9/3/2024 12:00:00 AM","5/8/2025 12:00:00 AM","Scheduled","247","97","204","150.0334","184.3834","1.2289","150.0","150.0","2.60","100.02","122.92","0","1","Scheduled","5.0"
"1156","ROTOR-ASSY-00415","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","3","5/8/2025 12:00:00 AM","1/15/2026 12:00:00 AM","Failure","252","96","245","140.2504","173.2770","1.2355","150.0","150.0","2.60","93.50","115.52","1","0","Unscheduled","16.0"
"1157","ROTOR-ASSY-00416","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","3","1/15/2026 12:00:00 AM","9/22/2026 12:00:00 AM","Scheduled","250","101","208","150.5167","183.7350","1.2207","150.0","150.0","2.60","100.34","122.49","0","1","Scheduled","4.0"
"1159","ROTOR-ASSY-00418","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","4","1/4/2024 12:00:00 AM","9/3/2024 12:00:00 AM","Scheduled","243","97","184","151.0334","186.6767","1.2360","150.0","150.0","2.60","100.69","124.45","0","1","Scheduled","3.4"
"1160","ROTOR-ASSY-00419","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","4","9/3/2024 12:00:00 AM","5/8/2025 12:00:00 AM","Scheduled","247","97","204","150.0334","184.3834","1.2289","150.0","150.0","2.60","100.02","122.92","0","1","Scheduled","8.5"
"1161","ROTOR-ASSY-00420","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","4","5/8/2025 12:00:00 AM","1/30/2026 12:00:00 AM","Scheduled","267","102","257","151.1004","189.3525","1.2532","150.0","150.0","2.60","100.73","126.24","0","1","Scheduled","3.6"
"1199","ROTOR-ASSY-00422","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","1/28/2024 12:00:00 AM","10/4/2024 12:00:00 AM","Scheduled","250","102","243","151.0000","175.8134","1.1643","150.0","150.0","2.60","100.67","117.21","0","1","Scheduled","4.3"
"1200","ROTOR-ASSY-00423","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","10/4/2024 12:00:00 AM","5/23/2025 12:00:00 AM","Scheduled","231","96","198","150.4832","177.6322","1.1804","150.0","150.0","2.60","100.32","118.42","0","1","Scheduled","3.2"
"1201","ROTOR-ASSY-00424","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","5/23/2025 12:00:00 AM","1/29/2026 12:00:00 AM","Scheduled","251","98","196","150.8672","176.4909","1.1698","150.0","150.0","2.60","100.58","117.66","0","1","Scheduled","6.3"
"1202","ROTOR-ASSY-00425","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","1/29/2026 12:00:00 AM","9/29/2026 12:00:00 AM","Scheduled","243","99","207","151.9669","168.9841","1.1120","150.0","150.0","2.60","101.31","112.66","0","1","Scheduled","8.5"
"1204","ROTOR-ASSY-00427","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","1/28/2024 12:00:00 AM","4/26/2024 12:00:00 AM","Failure","89","33","75","50.8666","59.4649","1.1690","150.0","150.0","2.60","33.91","39.64","1","0","Unscheduled","12.1"
"1205","ROTOR-ASSY-00428","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","4/26/2024 12:00:00 AM","1/1/2025 12:00:00 AM","Scheduled","250","101","231","150.6501","174.1402","1.1559","150.0","150.0","2.60","100.43","116.09","0","1","Scheduled","6.0"
"1206","ROTOR-ASSY-00429","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","1/1/2025 12:00:00 AM","7/30/2025 12:00:00 AM","Scheduled","210","96","199","150.1664","175.9761","1.1719","150.0","150.0","2.60","100.11","117.32","0","1","Scheduled","6.3"
"1207","ROTOR-ASSY-00430","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","7/30/2025 12:00:00 AM","4/8/2026 12:00:00 AM","Scheduled","252","101","204","151.9173","176.8196","1.1639","150.0","150.0","2.60","101.28","117.88","0","1","Scheduled","7.8"
"1209","ROTOR-ASSY-00432","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","1/28/2024 12:00:00 AM","10/4/2024 12:00:00 AM","Scheduled","250","102","243","151.0000","175.8134","1.1643","150.0","150.0","2.60","100.67","117.21","0","1","Scheduled","4.9"
"1210","ROTOR-ASSY-00433","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","10/4/2024 12:00:00 AM","5/23/2025 12:00:00 AM","Scheduled","231","96","198","150.4832","177.6322","1.1804","150.0","150.0","2.60","100.32","118.42","0","1","Scheduled","3.8"
"1211","ROTOR-ASSY-00434","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","5/23/2025 12:00:00 AM","11/6/2025 12:00:00 AM","Failure","167","64","134","99.5835","115.4325","1.1592","150.0","150.0","2.60","66.39","76.96","1","0","Unscheduled","25.3"
"1212","ROTOR-ASSY-00435","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","11/6/2025 12:00:00 AM","5/5/2026 12:00:00 AM","Failure","180","80","162","119.2004","136.4789","1.1450","150.0","150.0","2.60","79.47","90.99","1","0","Unscheduled","24.0"
"1214","ROTOR-ASSY-00437","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","1/28/2024 12:00:00 AM","10/4/2024 12:00:00 AM","Scheduled","250","102","243","151.0000","175.8134","1.1643","150.0","150.0","2.60","100.67","117.21","0","1","Scheduled","4.7"
"1215","ROTOR-ASSY-00438","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","10/4/2024 12:00:00 AM","5/23/2025 12:00:00 AM","Scheduled","231","96","198","150.4832","177.6322","1.1804","150.0","150.0","2.60","100.32","118.42","0","1","Scheduled","6.2"
"1216","ROTOR-ASSY-00439","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","5/23/2025 12:00:00 AM","1/29/2026 12:00:00 AM","Scheduled","251","98","196","150.8672","176.4909","1.1698","150.0","150.0","2.60","100.58","117.66","0","1","Scheduled","6.4"
"1217","ROTOR-ASSY-00440","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","1/29/2026 12:00:00 AM","5/14/2026 12:00:00 AM","Failure","105","52","110","79.4167","87.1205","1.0970","150.0","150.0","2.60","52.94","58.08","1","0","Unscheduled","24.2"
"1261","ROTOR-ASSY-00442","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","2/15/2024 12:00:00 AM","5/21/2024 12:00:00 AM","Failure","96","47","90","87.8501","198.2418","2.2566","150.0","150.0","2.60","58.57","132.16","1","0","Unscheduled","20.0"
"1262","ROTOR-ASSY-00443","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","5/21/2024 12:00:00 AM","1/15/2025 12:00:00 AM","Scheduled","239","89","166","150.4173","324.9545","2.1604","150.0","150.0","2.60","100.28","216.64","0","1","Scheduled","6.8"
"1263","ROTOR-ASSY-00444","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","1/15/2025 12:00:00 AM","8/22/2025 12:00:00 AM","Failure","219","83","180","137.8835","279.5115","2.0272","150.0","150.0","2.60","91.92","186.34","1","0","Unscheduled","16.6"
"1264","ROTOR-ASSY-00445","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","8/22/2025 12:00:00 AM","1/2/2026 12:00:00 AM","Failure","133","50","111","80.7663","183.5620","2.2728","150.0","150.0","2.60","53.84","122.37","1","0","Unscheduled","10.1"
"1265","ROTOR-ASSY-00446","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","1/2/2026 12:00:00 AM","7/29/2026 12:00:00 AM","Failure","208","81","156","138.6001","287.0637","2.0712","150.0","150.0","2.60","92.40","191.38","1","0","Unscheduled","23.7"
"1267","ROTOR-ASSY-00448","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","2/15/2024 12:00:00 AM","8/24/2024 12:00:00 AM","Scheduled","191","85","163","151.4502","329.9833","2.1788","150.0","150.0","2.60","100.97","219.99","0","1","Scheduled","6.4"
"1268","ROTOR-ASSY-00449","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","8/24/2024 12:00:00 AM","5/1/2025 12:00:00 AM","Scheduled","250","89","168","150.4840","324.7698","2.1582","150.0","150.0","2.60","100.32","216.51","0","1","Scheduled","7.4"
"1269","ROTOR-ASSY-00450","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","5/1/2025 12:00:00 AM","8/26/2025 12:00:00 AM","Failure","117","47","110","77.3000","155.0391","2.0057","150.0","150.0","2.60","51.53","103.36","1","0","Unscheduled","17.0"
"1270","ROTOR-ASSY-00451","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","8/26/2025 12:00:00 AM","4/27/2026 12:00:00 AM","Scheduled","244","91","189","150.0662","321.4520","2.1421","150.0","150.0","2.60","100.04","214.30","0","1","Scheduled","6.9"
"1271","ROTOR-ASSY-00452","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","4/27/2026 12:00:00 AM","8/29/2026 12:00:00 AM","Failure","124","44","81","76.9669","165.3495","2.1483","150.0","150.0","2.60","51.31","110.23","1","0","Unscheduled","25.4"
"1273","ROTOR-ASSY-00454","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","2/15/2024 12:00:00 AM","8/24/2024 12:00:00 AM","Scheduled","191","85","163","151.4502","329.9833","2.1788","150.0","150.0","2.60","100.97","219.99","0","1","Scheduled","5.8"
"1274","ROTOR-ASSY-00455","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","8/24/2024 12:00:00 AM","1/11/2025 12:00:00 AM","Failure","140","50","91","85.6005","190.0768","2.2205","150.0","150.0","2.60","57.07","126.72","1","0","Unscheduled","18.4"
"1275","ROTOR-ASSY-00456","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","1/11/2025 12:00:00 AM","5/16/2025 12:00:00 AM","Failure","125","45","92","75.3835","154.0113","2.0430","150.0","150.0","2.60","50.26","102.67","1","0","Unscheduled","11.3"
"1276","ROTOR-ASSY-00457","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","5/16/2025 12:00:00 AM","1/13/2026 12:00:00 AM","Scheduled","242","93","211","150.5664","326.8754","2.1710","150.0","150.0","2.60","100.38","217.92","0","1","Scheduled","8.3"
