"InvoiceNo","CustomerID","CustomerName","Segment","Region","SalesRep","RiskTier","CreditLimit","CollectorID","CollectorName","Team","TermsCode","NetDays","DiscountPct","InvoiceDate","DueDate","InvoiceAmount","PaidToDate","DiscountToDate","CreditMemoToDate","WriteOffToDate","OpenBalance","OverAppliedAmount","IsOpen","IsPastDue","DaysPastDue","BucketKey","BucketName","RiskWeight","IsDisputedOpen","DisputeReason"
"INV-029680","C0271","Riverbend Electric - Midwest 3","Contractor","Midwest","Hana Sato","High","140000.00","COL-03","Elena Ruiz","Commercial","2/10NET30","30","2.00","2025-12-24","2026-01-23","3908.99","0.00","0.00","0.00","0.00","3908.99","0.00","1","0","-23","1","Current","0.00","0",""
"INV-029681","C0279","Ironbridge Medical Center - Northeast","Institutional","Northeast","Nadia Farouk","Low","155000.00","COL-02","Marcus Bell","Strategic Accounts","NET90","90","0.00","2025-12-24","2026-03-24","1202.05","0.00","0.00","0.00","0.00","1202.05","0.00","1","0","-83","1","Current","0.00","0",""
"INV-029682","C0280","Apex Mechanical - West","Contractor","West","Maya Brennan","Medium","120000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-24","2026-02-22","6688.94","0.00","0.00","0.00","0.00","6688.94","0.00","1","0","-53","1","Current","0.00","0",""
"INV-029683","C0290","Titan University Facilities","Institutional","Northeast","Adrian Cole","Low","65000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-24","2026-02-22","5289.96","0.00","0.00","0.00","0.00","5289.96","0.00","1","0","-53","1","Current","0.00","0",""
"INV-029684","C0293","Stonegate Mechanical - Northeast","Contractor","Northeast","Nadia Farouk","Medium","70000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-24","2026-01-23","1552.70","0.00","0.00","0.00","0.00","1552.70","0.00","1","0","-23","1","Current","0.00","0",""
"INV-029685","C0295","Ironbridge Maintenance Supply","MRO Reseller","Northeast","Nadia Farouk","Low","85000.00","COL-06","Sam Horowitz","Small Business","2/10NET30","30","2.00","2025-12-24","2026-01-23","2534.63","0.00","0.00","0.00","0.00","2534.63","0.00","1","0","-23","1","Current","0.00","0",""
"INV-029686","C0303","Northfield Contracting","Contractor","Northeast","Adrian Cole","Medium","100000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-24","2026-01-23","8631.00","0.00","0.00","0.00","0.00","8631.00","0.00","1","0","-23","1","Current","0.00","0",""
"INV-029687","C0306","Apex Builders - Southwest 3","Contractor","Southwest","Rosa Delgado","Low","90000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-24","2026-02-22","2605.34","0.00","0.00","0.00","0.00","2605.34","0.00","1","0","-53","1","Current","0.00","0",""
"INV-029688","C0324","Pioneer Construction","Contractor","Southeast","Dana Whitfield","High","145000.00","COL-03","Elena Ruiz","Commercial","2/10NET30","30","2.00","2025-12-24","2026-01-23","7692.27","0.00","0.00","0.00","0.00","7692.27","0.00","1","0","-23","1","Current","0.00","1","Damaged Goods"
"INV-029689","C0326","Pioneer Manufacturing","OEM Manufacturer","Northeast","Adrian Cole","Low","315000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-24","2026-02-07","12016.83","0.00","0.00","0.00","0.00","12016.83","0.00","1","0","-38","1","Current","0.00","0",""
"INV-029690","C0327","Ironbridge Water Authority","Institutional","Midwest","Ben Kowalczyk","Low","195000.00","COL-01","Priya Natarajan","Strategic Accounts","NET90","90","0.00","2025-12-24","2026-03-24","7949.25","0.00","0.00","0.00","0.00","7949.25","0.00","1","0","-83","1","Current","0.00","0",""
"INV-029692","C0389","Ironbridge Components - Southeast","OEM Manufacturer","Southeast","Dana Whitfield","Medium","590000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-24","2026-02-22","8602.87","0.00","0.00","0.00","0.00","8602.87","0.00","1","0","-53","1","Current","0.00","0",""
"INV-029693","C0393","Silverline Components - West 3","OEM Manufacturer","West","Owen Price","Low","415000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-24","2026-02-07","10375.14","0.00","0.00","0.00","0.00","10375.14","0.00","1","0","-38","1","Current","0.00","0",""
"INV-029694","C0001","Silverline MRO Services","MRO Reseller","Northeast","Adrian Cole","Medium","120000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","638.39","0.00","0.00","0.00","0.00","638.39","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029695","C0009","Ironbridge Fabrication","OEM Manufacturer","Northeast","Nadia Farouk","Medium","590000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","15109.14","0.00","0.00","0.00","0.00","15109.14","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029696","C0012","Lakeshore Mechanical","Contractor","Southeast","Luis Moreno","Low","125000.00","COL-03","Elena Ruiz","Commercial","NET30","30","0.00","2025-12-25","2026-01-24","3445.94","0.00","0.00","0.00","0.00","3445.94","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029697","C0027","Oakmont Machine Works","OEM Manufacturer","Northeast","Nadia Farouk","Low","230000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","4698.69","0.00","0.00","0.00","0.00","4698.69","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029698","C0030","Ironbridge Mechanical - Southwest","Contractor","Southwest","Rosa Delgado","Medium","135000.00","COL-04","Tomas Okafor","Commercial","2/10NET30","30","2.00","2025-12-25","2026-01-24","5198.13","0.00","0.00","0.00","0.00","5198.13","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029699","C0031","Stonegate Machine Works","OEM Manufacturer","Northeast","Adrian Cole","Low","515000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-25","2026-02-23","9097.92","0.00","0.00","0.00","0.00","9097.92","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029700","C0032","Cedar Ridge Components","OEM Manufacturer","West","Owen Price","Low","340000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","3763.19","0.00","0.00","0.00","0.00","3763.19","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029701","C0035","Summit Mechanical","Contractor","Northeast","Adrian Cole","Low","70000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-25","2026-01-24","4862.97","0.00","0.00","0.00","0.00","4862.97","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029703","C0045","Lakeshore Machine Works","OEM Manufacturer","Southeast","Dana Whitfield","Low","265000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","13874.01","0.00","0.00","0.00","0.00","13874.01","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029704","C0051","Silverline Builders","Contractor","West","Maya Brennan","Low","35000.00","COL-04","Tomas Okafor","Commercial","2/10NET30","30","2.00","2025-12-25","2026-01-24","8634.62","0.00","0.00","0.00","0.00","8634.62","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029705","C0055","Silverline Components","OEM Manufacturer","Midwest","Ben Kowalczyk","Low","440000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","1919.91","0.00","0.00","0.00","0.00","1919.91","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029706","C0077","Riverbend Industrial Supply","MRO Reseller","West","Owen Price","Low","90000.00","COL-06","Sam Horowitz","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","4729.54","0.00","0.00","0.00","0.00","4729.54","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029707","C0079","Cedar Ridge Machine Works","OEM Manufacturer","West","Owen Price","Low","555000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-25","2026-02-23","5402.50","0.00","0.00","0.00","0.00","5402.50","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029708","C0087","Riverbend Maintenance Supply","MRO Reseller","Southeast","Dana Whitfield","Medium","95000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","2383.44","0.00","0.00","0.00","0.00","2383.44","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029709","C0094","Bluewater Industries - Southeast","OEM Manufacturer","Southeast","Dana Whitfield","Low","535000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","4366.76","0.00","0.00","0.00","0.00","4366.76","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029710","C0095","Stonegate Fabrication","OEM Manufacturer","West","Owen Price","Low","600000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-25","2026-02-23","2517.96","0.00","0.00","0.00","0.00","2517.96","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029711","C0097","Pioneer MRO Services","MRO Reseller","Southeast","Luis Moreno","Low","85000.00","COL-05","Grace Lindqvist","Small Business","2/10NET30","30","2.00","2025-12-25","2026-01-24","4400.09","0.00","0.00","0.00","0.00","4400.09","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029712","C0098","Summit Mechanical - Southeast","Contractor","Southeast","Dana Whitfield","Medium","50000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-25","2026-01-24","1966.61","0.00","0.00","0.00","0.00","1966.61","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029713","C0107","Silverline Mechanical","Contractor","Southeast","Dana Whitfield","Low","145000.00","COL-03","Elena Ruiz","Commercial","2/10NET30","30","2.00","2025-12-25","2026-01-24","2660.91","0.00","0.00","0.00","0.00","2660.91","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029714","C0119","Titan Builders","Contractor","Northeast","Nadia Farouk","Medium","105000.00","COL-04","Tomas Okafor","Commercial","2/10NET30","30","2.00","2025-12-25","2026-01-24","852.37","0.00","0.00","0.00","0.00","852.37","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029715","C0164","Lakeshore Fabrication","OEM Manufacturer","Southwest","Rosa Delgado","Medium","240000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","6665.67","0.00","0.00","0.00","0.00","6665.67","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029716","C0175","Redline Mechanical - Southwest","Contractor","Southwest","Kevin Ames","Low","85000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-25","2026-02-23","4068.10","0.00","0.00","0.00","0.00","4068.10","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029717","C0177","Frontier Builders - West","Contractor","West","Maya Brennan","Low","105000.00","COL-04","Tomas Okafor","Commercial","2/10NET30","30","2.00","2025-12-25","2026-01-24","1769.09","0.00","0.00","0.00","0.00","1769.09","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029718","C0181","Harbor Electric","Contractor","Northeast","Adrian Cole","Low","95000.00","COL-03","Elena Ruiz","Commercial","NET30","30","0.00","2025-12-25","2026-01-24","5715.08","0.00","0.00","0.00","0.00","5715.08","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029719","C0190","Harbor Fabrication","OEM Manufacturer","West","Owen Price","Medium","580000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","3444.84","0.00","0.00","0.00","0.00","3444.84","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029720","C0192","Keystone MRO Services","MRO Reseller","Midwest","Hana Sato","Medium","65000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","837.55","0.00","0.00","0.00","0.00","837.55","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029721","C0193","Silverline Industrial Supply - Northeast","MRO Reseller","Northeast","Nadia Farouk","Medium","115000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","4544.25","0.00","0.00","0.00","0.00","4544.25","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029722","C0198","Titan Maintenance Supply - Northeast","MRO Reseller","Northeast","Adrian Cole","Low","60000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","563.20","0.00","0.00","0.00","0.00","563.20","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029723","C0224","Westbrook Industrial Supply - Northeast 3","MRO Reseller","Northeast","Adrian Cole","Low","110000.00","COL-06","Sam Horowitz","Small Business","2/10NET30","30","2.00","2025-12-25","2026-01-24","565.67","0.00","0.00","0.00","0.00","565.67","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029724","C0229","Pioneer Medical Center","Institutional","Northeast","Nadia Farouk","Low","85000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-25","2026-02-23","1143.65","0.00","0.00","0.00","0.00","1143.65","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029725","C0242","Silverline Parts & Service","MRO Reseller","Southeast","Luis Moreno","Low","120000.00","COL-06","Sam Horowitz","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","1371.47","0.00","0.00","0.00","0.00","1371.47","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029726","C0244","Apex Maintenance Supply - Midwest","MRO Reseller","Midwest","Ben Kowalczyk","Low","85000.00","COL-05","Grace Lindqvist","Small Business","2/10NET30","30","2.00","2025-12-25","2026-01-24","1438.69","0.00","0.00","0.00","0.00","1438.69","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029727","C0252","Ironbridge School District","Institutional","Midwest","Hana Sato","Low","70000.00","COL-04","Tomas Okafor","Commercial","NET90","90","0.00","2025-12-25","2026-03-25","6194.77","0.00","0.00","0.00","0.00","6194.77","0.00","1","0","-84","1","Current","0.00","0",""
"INV-029728","C0262","Titan Industrial Supply","MRO Reseller","Midwest","Hana Sato","Medium","110000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","492.95","0.00","0.00","0.00","0.00","492.95","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029729","C0272","Frontier Industrial Supply","MRO Reseller","West","Owen Price","Low","55000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","4026.32","0.00","0.00","0.00","0.00","4026.32","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029730","C0275","Cedar Ridge Machine Works - Southwest","OEM Manufacturer","Southwest","Rosa Delgado","High","535000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-25","2026-02-23","10267.26","0.00","0.00","0.00","0.00","10267.26","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029731","C0281","Westbrook Fabrication","OEM Manufacturer","Midwest","Hana Sato","Low","510000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-25","2026-02-23","3110.36","0.00","0.00","0.00","0.00","3110.36","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029732","C0292","Cedar Ridge Maintenance Supply","MRO Reseller","Southeast","Luis Moreno","Medium","85000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","821.92","0.00","0.00","0.00","0.00","821.92","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029733","C0296","Crestview Manufacturing","OEM Manufacturer","Midwest","Ben Kowalczyk","Medium","590000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","17657.71","0.00","0.00","0.00","0.00","17657.71","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029734","C0297","Apex Mechanical - Southeast 3","Contractor","Southeast","Dana Whitfield","High","30000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-25","2026-01-24","3229.41","0.00","0.00","0.00","0.00","3229.41","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029735","C0298","Cedar Ridge Contracting - Northeast","Contractor","Northeast","Nadia Farouk","Low","150000.00","COL-01","Priya Natarajan","Strategic Accounts","NET30","30","0.00","2025-12-25","2026-01-24","4747.03","0.00","0.00","0.00","0.00","4747.03","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029736","C0301","Titan Builders - Midwest 4","Contractor","Midwest","Ben Kowalczyk","Medium","105000.00","COL-03","Elena Ruiz","Commercial","NET30","30","0.00","2025-12-25","2026-01-24","1037.76","0.00","0.00","0.00","0.00","1037.76","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029737","C0305","Titan Fabrication","OEM Manufacturer","Northeast","Nadia Farouk","Low","340000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","8398.28","0.00","0.00","0.00","0.00","8398.28","0.00","1","0","-39","1","Current","0.00","0",""
"INV-029738","C0306","Apex Builders - Southwest 3","Contractor","Southwest","Rosa Delgado","Low","90000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-25","2026-02-23","3789.23","0.00","0.00","0.00","0.00","3789.23","0.00","1","0","-54","1","Current","0.00","0",""
"INV-029739","C0317","Apex Industrial Supply","MRO Reseller","West","Owen Price","Low","100000.00","COL-06","Sam Horowitz","Small Business","NET30","30","0.00","2025-12-25","2026-01-24","641.38","0.00","0.00","0.00","0.00","641.38","0.00","1","0","-24","1","Current","0.00","0",""
"INV-029740","C0337","Keystone Manufacturing","OEM Manufacturer","Northeast","Nadia Farouk","Low","540000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-25","2026-02-08","3141.96","0.00","0.00","0.00","0.00","3141.96","0.00","1","0","-39","1","Current","0.00","0",""
