"PONumber","PartNumber","PartName","Category","Criticality","QualifiedSupplierCount","QualificationMonths","IsSingleSource","VendorID","VendorName","Country","VendorTier","LumenRevenueSharePct","BuyerID","BuyerName","Team","OrderDate","PromisedDate","OrderYear","OrderYearMonth","OrderQty","UnitPrice","FreightAmount","ExpediteFee","IsExpedited","ExtendedPrice","LandedCost","AgreementNo","ContractedUnitPrice","AgreementsInForce","IsOnContract","PPVAmount","ContractedExtended","QtyReceived","QtyAccepted","QtyRejected","Receipts","IsReceived","AcceptanceRatePct","CostPerAcceptedUnit","RejectedValue","LastReceiptDate","DaysLate","IsOnTime"
"PO-006081","LOM-0110","Fibre Connector Component 0110","Fibre Connector","Commodity","3","1","0","VEN-014","Photonica Industries","Japan","Preferred","4.81","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-25","2025-12-12","2025","2025-11","382","21.2288","159.51","266.98","1","8109.40","8535.89","PA-0000502","21.2288","1","1","0.00","8109.40","382","380","2","1","1","99.48","22.4629","42.46","2025-12-12","0","1"
"PO-006082","LOM-0125","Precision Mount Component 0125","Precision Mount","Commodity","2","0","0","VEN-009","Oribel GmbH","Taiwan","Preferred","9.47","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-25","2025-12-24","2025","2025-11","142","230.2336","393.03","0.00","0","32693.17","33086.20","","","0","0","","","","","","0","0","","","0.00","","",""
"PO-006083","LOM-0132","Optical Coating Assy 0132","Optical Coating","Critical","3","11","0","VEN-005","Helix Optics GmbH","Switzerland","Strategic","1.75","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-25","2026-01-11","2025","2025-11","216","127.2294","182.77","0.00","0","27481.55","27664.32","","","0","0","","","","","","0","0","","","0.00","","",""
"PO-006084","LOM-0045","Precision Mount Module 0045","Precision Mount","Standard","2","3","0","VEN-017","Helix Optics Industries","Switzerland","Approved","10.21","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-26","2026-01-03","2025","2025-11","144","206.7869","533.43","0.00","0","29777.31","30310.74","PA-0000204","206.7869","1","1","0.00","29777.31","","","","0","0","","","0.00","","",""
"PO-006085","LOM-0058","Optical Fibre Module 0058","Optical Fibre","Standard","3","4","0","VEN-023","Kestrel Optical Industries","Switzerland","Approved","6.75","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-26","2025-12-25","2025","2025-11","1010","50.9761","854.30","0.00","0","51485.86","52340.16","PA-0000261","50.9761","1","1","0.00","51485.86","","","","0","0","","","0.00","","",""
"PO-006086","LOM-0074","Optical Fibre Assy 0074","Optical Fibre","Critical","1","6","1","VEN-027","Crystalline Technologies","Taiwan","Approved","14.24","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-26","2026-01-15","2025","2025-11","1798","33.5533","1134.60","0.00","0","60328.83","61463.43","PA-0000336","33.5533","1","1","0.00","60328.83","","","","0","0","","","0.00","","",""
"PO-006087","LOM-0075","Lens Assembly Module 0075","Lens Assembly","Standard","3","5","0","VEN-030","Northlight Technologies","Germany","Transactional","26.40","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-26","2025-12-24","2025","2025-11","69","315.6524","150.62","0.00","0","21780.02","21930.64","PA-0000339","315.6524","1","1","0.00","21780.02","69","67","2","1","1","97.10","327.3229","631.30","2025-12-24","0","1"
"PO-006088","LOM-0076","Optical Coating Module 0076","Optical Coating","Standard","2","3","0","VEN-032","Meridian Photonics Technologies","Japan","Transactional","28.30","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-26","2025-12-25","2025","2025-11","162","71.7453","115.89","0.00","0","11622.74","11738.63","PA-0000348","71.7453","1","1","0.00","11622.74","162","159","3","1","1","98.15","73.8279","215.24","2025-12-23","-2","1"
"PO-006089","LOM-0082","Optical Fibre Module 0082","Optical Fibre","Standard","1","2","1","VEN-032","Meridian Photonics Technologies","Japan","Transactional","28.30","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-26","2026-01-01","2025","2025-11","1711","44.5470","1452.48","2445.28","1","76219.92","80117.68","PA-0000373","43.4407","1","1","1892.88","74327.04","1711","1692","19","1","1","98.89","47.3509","846.39","2025-12-29","-3","1"
"PO-006090","LOM-0083","Lens Assembly Assy 0083","Lens Assembly","Critical","1","8","1","VEN-003","Crystalline GmbH","Taiwan","Strategic","3.69","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-26","2026-01-09","2025","2025-11","84","361.6906","406.65","0.00","0","30382.01","30788.66","PA-0000376","361.6906","1","1","0.00","30382.01","","","","0","0","","","0.00","","",""
"PO-D00026","LOM-0082","Optical Fibre Module 0082","Optical Fibre","Standard","1","2","1","VEN-032","Meridian Photonics Technologies","Japan","Transactional","28.30","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-26","2026-01-01","2025","2025-11","1711","44.5470","1452.48","2445.28","1","76219.92","80117.68","PA-0000373","43.4407","1","1","1892.88","74327.04","","","","0","0","","","0.00","","",""
"PO-006091","LOM-0004","Optical Coating Module 0004","Optical Coating","Standard","2","2","0","VEN-029","Helix Optics Technologies","Switzerland","Transactional","36.48","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2025-12-24","2025","2025-11","140","65.9347","118.34","0.00","0","9230.86","9349.20","PA-0000015","65.9347","1","1","0.00","9230.86","140","138","2","1","1","98.57","67.7478","131.87","2025-12-21","-3","1"
"PO-006092","LOM-0005","Precision Mount Component 0005","Precision Mount","Commodity","3","0","0","VEN-010","Vectra GmbH","United Kingdom","Preferred","5.43","BUY-06","Tomas Varga","Mechanical & Thermal","2025-11-27","2025-12-23","2025","2025-11","120","238.6424","692.55","0.00","0","28637.09","29329.64","PA-0000021","238.6424","1","1","0.00","28637.09","120","119","1","1","1","99.17","246.4675","238.64","2025-12-21","-2","1"
"PO-006093","LOM-0014","Fibre Connector Component 0014","Fibre Connector","Commodity","2","0","0","VEN-020","Meridian Photonics Industries","Japan","Approved","12.07","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2025-12-10","2025","2025-11","176","10.4829","35.31","0.00","0","1844.99","1880.30","PA-0000062","10.4829","1","1","0.00","1844.99","176","174","2","1","1","98.86","10.8063","20.97","2025-12-07","-3","1"
"PO-006094","LOM-0021","Precision Mount Module 0021","Precision Mount","Standard","3","4","0","VEN-020","Meridian Photonics Industries","Japan","Approved","12.07","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-27","2025-12-26","2025","2025-11","72","85.1721","157.41","0.00","0","6132.39","6289.80","PA-0000098","85.1721","1","1","0.00","6132.39","72","71","1","1","1","98.61","88.5887","85.17","2025-12-28","2","0"
"PO-006095","LOM-0032","Laser Diode Component 0032","Laser Diode","Commodity","3","1","0","VEN-024","Aperture Technologies","Germany","Approved","18.36","BUY-01","Adaeze Okonkwo","Optoelectronics","2025-11-27","2025-12-18","2025","2025-11","81","159.3155","110.49","0.00","0","12904.56","13015.05","PA-0000145","159.3155","1","1","0.00","12904.56","81","80","1","1","1","98.77","162.6881","159.32","2025-12-16","-2","1"
"PO-006096","LOM-0039","Thermal Control Component 0039","Thermal Control","Commodity","3","1","0","VEN-013","Lumitek Industries","United States","Preferred","9.15","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-27","2025-12-11","2025","2025-11","30","191.9585","57.07","0.00","0","5758.76","5815.83","PA-0000177","191.9585","1","1","0.00","5758.76","30","30","0","1","1","100.00","193.8608","0.00","2025-12-08","-3","1"
"PO-006097","LOM-0050","Optical Fibre Module 0050","Optical Fibre","Standard","2","2","0","VEN-020","Meridian Photonics Industries","Japan","Approved","12.07","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2025-12-22","2025","2025-11","676","20.8949","98.43","0.00","0","14124.95","14223.38","PA-0000224","20.8949","1","1","0.00","14124.95","676","672","4","1","1","99.41","21.1657","83.58","2025-12-20","-2","1"
"PO-006098","LOM-0054","Fibre Connector Component 0054","Fibre Connector","Commodity","3","1","0","VEN-001","Lumitek GmbH","United States","Strategic","1.37","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2025-12-24","2025","2025-11","882","24.5571","430.29","760.35","1","21659.36","22850.00","PA-0000240","24.5571","1","1","0.00","21659.36","882","876","6","1","1","99.32","26.0845","147.34","2025-12-21","-3","1"
"PO-006099","LOM-0062","Fibre Connector Module 0062","Fibre Connector","Standard","2","3","0","VEN-034","Vectra Technologies","United Kingdom","Transactional","34.49","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2025-12-24","2025","2025-11","406","9.3512","26.59","118.64","1","3796.59","3941.82","PA-0000279","9.9464","1","1","-241.65","4038.24","406","404","2","1","1","99.51","9.7570","18.70","2025-12-23","-1","1"
"PO-006100","LOM-0075","Lens Assembly Module 0075","Lens Assembly","Standard","3","5","0","VEN-036","Aperture Technologies","Germany","Transactional","30.07","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2025-12-20","2025","2025-11","27","302.7148","149.33","0.00","0","8173.30","8322.63","PA-0000342","302.7148","1","1","0.00","8173.30","27","26","1","1","1","96.30","320.1011","302.71","2025-12-20","0","1"
"PO-006101","LOM-0079","Thermal Control Module 0079","Thermal Control","Standard","1","2","1","VEN-028","Spectra Technologies","United Kingdom","Approved","8.62","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-27","2026-01-04","2025","2025-11","149","144.5094","379.86","0.00","0","21531.90","21911.76","PA-0000360","144.5094","1","1","0.00","21531.90","","","","0","0","","","0.00","","",""
"PO-006102","LOM-0081","Photodetector Module 0081","Photodetector","Standard","2","3","0","VEN-032","Meridian Photonics Technologies","Japan","Transactional","28.30","BUY-01","Adaeze Okonkwo","Optoelectronics","2025-11-27","2025-12-24","2025","2025-11","61","375.9268","394.75","0.00","0","22931.53","23326.28","PA-0000370","354.4310","1","1","1311.24","21620.29","61","60","1","1","1","98.36","388.7714","375.93","2025-12-21","-3","1"
"PO-006103","LOM-0084","Optical Coating Module 0084","Optical Coating","Standard","2","3","0","VEN-016","Spectra Industries","United Kingdom","Preferred","7.82","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2025-12-19","2025","2025-11","63","145.1729","96.49","0.00","0","9145.89","9242.38","PA-0000379","145.1729","1","1","0.00","9145.89","63","62","1","1","1","98.41","149.0707","145.17","2025-12-19","0","1"
"PO-006104","LOM-0088","Laser Diode Component 0088","Laser Diode","Commodity","3","1","0","VEN-026","Photonica Technologies","Japan","Approved","9.22","BUY-02","Rafael Duarte","Optoelectronics","2025-11-27","2025-12-19","2025","2025-11","93","300.3058","387.59","0.00","0","27928.44","28316.03","","","0","0","","","93","92","1","1","1","98.92","307.7829","300.31","2025-12-17","-2","1"
"PO-006105","LOM-0123","Lens Assembly Assy 0123","Lens Assembly","Critical","3","11","0","VEN-002","Photonica GmbH","Japan","Strategic","2.49","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-27","2026-01-10","2025","2025-11","82","252.5630","491.81","0.00","0","20710.17","21201.98","","","0","0","","","","","","0","0","","","0.00","","",""
"PO-006106","LOM-0128","Laser Diode Assy 0128","Laser Diode","Critical","2","9","0","VEN-015","Crystalline Industries","Taiwan","Preferred","3.57","BUY-01","Adaeze Okonkwo","Optoelectronics","2025-11-27","2026-01-06","2025","2025-11","51","839.8272","815.86","0.00","0","42831.19","43647.05","PA-0000592","839.8272","1","1","0.00","42831.19","","","","0","0","","","0.00","","",""
"PO-006107","LOM-0134","Fibre Connector Assy 0134","Fibre Connector","Critical","1","7","1","VEN-010","Vectra GmbH","United Kingdom","Preferred","5.43","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-27","2026-01-03","2025","2025-11","231","40.7819","203.28","0.00","0","9420.62","9623.90","PA-0000620","39.2264","1","1","359.32","9061.30","","","","0","0","","","0.00","","",""
"PO-006108","LOM-0140","Optical Coating Module 0140","Optical Coating","Standard","2","4","0","VEN-008","Meridian Photonics GmbH","Japan","Preferred","5.01","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-27","2025-12-25","2025","2025-11","142","64.5244","56.08","0.00","0","9162.46","9218.54","PA-0000646","68.5941","1","1","-577.90","9740.36","142","138","4","1","1","97.18","66.8010","258.10","2025-12-22","-3","1"
"PO-006109","LOM-0003","Lens Assembly Component 0003","Lens Assembly","Commodity","2","0","0","VEN-009","Oribel GmbH","Taiwan","Preferred","9.47","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-28","2025-12-11","2025","2025-11","25","66.7854","23.27","0.00","0","1669.64","1692.91","PA-0000008","66.7854","1","1","0.00","1669.64","25","25","0","1","1","100.00","67.7162","0.00","2025-12-13","2","0"
"PO-006110","LOM-0007","Thermal Control Module 0007","Thermal Control","Standard","3","5","0","VEN-033","Oribel Technologies","Taiwan","Transactional","17.66","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-28","2026-01-01","2025","2025-11","116","152.2208","230.86","0.00","0","17657.61","17888.47","","","0","0","","","116","116","0","1","1","100.00","154.2110","0.00","2025-12-31","-1","1"
"PO-006111","LOM-0029","Precision Mount Component 0029","Precision Mount","Commodity","3","1","0","VEN-016","Spectra Industries","United Kingdom","Preferred","7.82","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-28","2025-12-19","2025","2025-11","83","172.4979","275.06","0.00","0","14317.33","14592.39","","","0","0","","","83","83","0","1","1","100.00","175.8119","0.00","2025-12-19","0","1"
"PO-006112","LOM-0034","Optical Fibre Assy 0034","Optical Fibre","Critical","2","9","0","VEN-031","Quantex Technologies","United States","Transactional","14.93","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-28","2026-01-17","2025","2025-11","1727","46.9242","1011.34","0.00","0","81038.09","82049.43","PA-0000154","46.9242","1","1","0.00","81038.09","","","","0","0","","","0.00","","",""
"PO-006113","LOM-0096","Laser Diode Module 0096","Laser Diode","Standard","1","2","1","VEN-011","Kestrel Optical GmbH","Switzerland","Preferred","3.73","BUY-02","Rafael Duarte","Optoelectronics","2025-11-28","2025-12-23","2025","2025-11","44","427.9768","124.52","0.00","0","18830.98","18955.50","","","0","0","","","44","44","0","1","1","100.00","430.8068","0.00","2025-12-22","-1","1"
"PO-006114","LOM-0107","Lens Assembly Module 0107","Lens Assembly","Standard","2","3","0","VEN-008","Meridian Photonics GmbH","Japan","Preferred","5.01","BUY-04","Johan Lindberg","Optics & Coatings","2025-11-28","2025-12-25","2025","2025-11","61","249.8996","323.56","0.00","0","15243.88","15567.44","PA-0000487","249.8996","1","1","0.00","15243.88","61","60","1","1","1","98.36","259.4573","249.90","2025-12-25","0","1"
"PO-006115","LOM-0111","Thermal Control Module 0111","Thermal Control","Standard","3","5","0","VEN-010","Vectra GmbH","United Kingdom","Preferred","5.43","BUY-05","Priya Raghunathan","Mechanical & Thermal","2025-11-28","2025-12-30","2025","2025-11","100","248.3824","445.31","0.00","0","24838.24","25283.55","","","0","0","","","100","99","1","1","1","99.00","255.3894","248.38","2025-12-26","-4","1"
"PO-006116","LOM-0122","Optical Fibre Component 0122","Optical Fibre","Commodity","2","0","0","VEN-035","Kestrel Optical Technologies","Switzerland","Transactional","36.86","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-11-28","2025-12-11","2025","2025-11","369","12.9314","95.92","0.00","0","4771.69","4867.61","","","0","0","","","369","366","3","1","1","99.19","13.2995","38.79","2025-12-09","-2","1"
"PO-006117","LOM-0129","Photodetector Module 0129","Photodetector","Standard","2","2","0","VEN-014","Photonica Industries","Japan","Preferred","4.81","BUY-01","Adaeze Okonkwo","Optoelectronics","2025-11-28","2026-01-02","2025","2025-11","126","346.2417","665.25","1336.04","1","43626.45","45627.74","PA-0000601","367.3001","1","1","-2653.36","46279.81","","","","0","0","","","0.00","","",""
"PO-006118","LOM-0036","Optical Coating Module 0036","Optical Coating","Standard","2","4","0","VEN-020","Meridian Photonics Industries","Japan","Approved","12.07","BUY-04","Johan Lindberg","Optics & Coatings","2025-12-01","2025-12-25","2025","2025-12","92","44.0946","51.84","0.00","0","4056.70","4108.54","PA-0000159","44.0946","1","1","0.00","4056.70","","","","0","0","","","0.00","","",""
"PO-006119","LOM-0046","Fibre Connector Module 0046","Fibre Connector","Standard","1","2","1","VEN-033","Oribel Technologies","Taiwan","Transactional","17.66","BUY-04","Johan Lindberg","Optics & Coatings","2025-12-01","2026-01-08","2025","2025-12","953","24.2586","588.42","0.00","0","23118.45","23706.87","","","0","0","","","","","","0","0","","","0.00","","",""
"PO-006120","LOM-0062","Fibre Connector Module 0062","Fibre Connector","Standard","2","3","0","VEN-034","Vectra Technologies","United Kingdom","Transactional","34.49","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-12-01","2025-12-30","2025","2025-12","518","9.9464","39.47","0.00","0","5152.24","5191.71","PA-0000279","9.9464","1","1","0.00","5152.24","518","513","5","1","1","99.03","10.1203","49.73","2025-12-28","-2","1"
"PO-006121","LOM-0066","Optical Fibre Assy 0066","Optical Fibre","Critical","3","11","0","VEN-017","Helix Optics Industries","Switzerland","Approved","10.21","BUY-03","Mei-Ling Chow","Optics & Coatings","2025-12-01","2026-01-07","2025","2025-12","475","23.0060","164.74","0.00","0","10927.85","11092.59","PA-0000299","23.0060","1","1","0.00","10927.85","","","","0","0","","","0.00","","",""
